well,cycle,replicate,pME6032,plasmid,IPTG,OD600_corr
D10,54,c,empty,pQBR103,100,0.81
D10,55,c,empty,pQBR103,100,0.826
D10,56,c,empty,pQBR103,100,0.837
D10,57,c,empty,pQBR103,100,0.848
D10,58,c,empty,pQBR103,100,0.851
D10,59,c,empty,pQBR103,100,0.865
D10,60,c,empty,pQBR103,100,0.871
D10,61,c,empty,pQBR103,100,0.882
D10,62,c,empty,pQBR103,100,0.891
D10,63,c,empty,pQBR103,100,0.897
D10,64,c,empty,pQBR103,100,0.903
D10,65,c,empty,pQBR103,100,0.908
D10,66,c,empty,pQBR103,100,0.914
D10,67,c,empty,pQBR103,100,0.919
D10,68,c,empty,pQBR103,100,0.926
D10,69,c,empty,pQBR103,100,0.934
D10,70,c,empty,pQBR103,100,0.934
D10,71,c,empty,pQBR103,100,0.941
D10,72,c,empty,pQBR103,100,0.947
D11,1,c,PFLU4242,pQBR103,100,0
D11,2,c,PFLU4242,pQBR103,100,0.002
D11,3,c,PFLU4242,pQBR103,100,0.002
D11,4,c,PFLU4242,pQBR103,100,0.002
D11,5,c,PFLU4242,pQBR103,100,0.002
D11,6,c,PFLU4242,pQBR103,100,0.003
D11,7,c,PFLU4242,pQBR103,100,0.003
D11,8,c,PFLU4242,pQBR103,100,0.004
D11,9,c,PFLU4242,pQBR103,100,0.004
D11,10,c,PFLU4242,pQBR103,100,0.005
D11,11,c,PFLU4242,pQBR103,100,0.005
D11,12,c,PFLU4242,pQBR103,100,0.006
D11,13,c,PFLU4242,pQBR103,100,0.007
D11,14,c,PFLU4242,pQBR103,100,0.007
D11,15,c,PFLU4242,pQBR103,100,0.01
D11,16,c,PFLU4242,pQBR103,100,0.012
D11,17,c,PFLU4242,pQBR103,100,0.016
D11,18,c,PFLU4242,pQBR103,100,0.016
D11,19,c,PFLU4242,pQBR103,100,0.019
D11,20,c,PFLU4242,pQBR103,100,0.025
D11,21,c,PFLU4242,pQBR103,100,0.029
D11,22,c,PFLU4242,pQBR103,100,0.036
D11,23,c,PFLU4242,pQBR103,100,0.045
D11,24,c,PFLU4242,pQBR103,100,0.051
D11,25,c,PFLU4242,pQBR103,100,0.06
D11,26,c,PFLU4242,pQBR103,100,0.072
D11,27,c,PFLU4242,pQBR103,100,0.084
D11,28,c,PFLU4242,pQBR103,100,0.1
D11,29,c,PFLU4242,pQBR103,100,0.115
D11,30,c,PFLU4242,pQBR103,100,0.138
D11,31,c,PFLU4242,pQBR103,100,0.16
D11,32,c,PFLU4242,pQBR103,100,0.184
D11,33,c,PFLU4242,pQBR103,100,0.23
D11,34,c,PFLU4242,pQBR103,100,0.272
D11,35,c,PFLU4242,pQBR103,100,0.317
D11,36,c,PFLU4242,pQBR103,100,0.353
D11,37,c,PFLU4242,pQBR103,100,0.393
D11,38,c,PFLU4242,pQBR103,100,0.424
D11,39,c,PFLU4242,pQBR103,100,0.456
D11,40,c,PFLU4242,pQBR103,100,0.481
D11,41,c,PFLU4242,pQBR103,100,0.504
D11,42,c,PFLU4242,pQBR103,100,0.528
D11,43,c,PFLU4242,pQBR103,100,0.551
D11,44,c,PFLU4242,pQBR103,100,0.58
D11,45,c,PFLU4242,pQBR103,100,0.6
D11,46,c,PFLU4242,pQBR103,100,0.628
D11,47,c,PFLU4242,pQBR103,100,0.65
D11,48,c,PFLU4242,pQBR103,100,0.666
D11,49,c,PFLU4242,pQBR103,100,0.687
D11,50,c,PFLU4242,pQBR103,100,0.704
D11,51,c,PFLU4242,pQBR103,100,0.721
D11,52,c,PFLU4242,pQBR103,100,0.739
D11,53,c,PFLU4242,pQBR103,100,0.75
D11,54,c,PFLU4242,pQBR103,100,0.761
D11,55,c,PFLU4242,pQBR103,100,0.78
D11,56,c,PFLU4242,pQBR103,100,0.795
D11,57,c,PFLU4242,pQBR103,100,0.804
D11,58,c,PFLU4242,pQBR103,100,0.813
D11,59,c,PFLU4242,pQBR103,100,0.824
D11,60,c,PFLU4242,pQBR103,100,0.83
D11,61,c,PFLU4242,pQBR103,100,0.846
D11,62,c,PFLU4242,pQBR103,100,0.852
D11,63,c,PFLU4242,pQBR103,100,0.862
D11,64,c,PFLU4242,pQBR103,100,0.872
D11,65,c,PFLU4242,pQBR103,100,0.881
D11,66,c,PFLU4242,pQBR103,100,0.885
D11,67,c,PFLU4242,pQBR103,100,0.893
D11,68,c,PFLU4242,pQBR103,100,0.902
D11,69,c,PFLU4242,pQBR103,100,0.906
D11,70,c,PFLU4242,pQBR103,100,0.907
D11,71,c,PFLU4242,pQBR103,100,0.914
D11,72,c,PFLU4242,pQBR103,100,0.927
D2,1,a,PFLU4242,pQBR103,0,0.001
D2,2,a,PFLU4242,pQBR103,0,0.002
D2,3,a,PFLU4242,pQBR103,0,0.002
D2,4,a,PFLU4242,pQBR103,0,0.002
D2,5,a,PFLU4242,pQBR103,0,0.003
D2,6,a,PFLU4242,pQBR103,0,0.004
D2,7,a,PFLU4242,pQBR103,0,0.004
D2,8,a,PFLU4242,pQBR103,0,0.005
D2,9,a,PFLU4242,pQBR103,0,0.006
D2,10,a,PFLU4242,pQBR103,0,0.007
D2,11,a,PFLU4242,pQBR103,0,0.009
D2,12,a,PFLU4242,pQBR103,0,0.011
D2,13,a,PFLU4242,pQBR103,0,0.013
D2,14,a,PFLU4242,pQBR103,0,0.016
D2,15,a,PFLU4242,pQBR103,0,0.019
D2,16,a,PFLU4242,pQBR103,0,0.023
D2,17,a,PFLU4242,pQBR103,0,0.028
D2,18,a,PFLU4242,pQBR103,0,0.033
D2,19,a,PFLU4242,pQBR103,0,0.04
D2,20,a,PFLU4242,pQBR103,0,0.048
D2,21,a,PFLU4242,pQBR103,0,0.056
D2,22,a,PFLU4242,pQBR103,0,0.066
D2,23,a,PFLU4242,pQBR103,0,0.078
D2,24,a,PFLU4242,pQBR103,0,0.092
D2,25,a,PFLU4242,pQBR103,0,0.108
D2,26,a,PFLU4242,pQBR103,0,0.126
D2,27,a,PFLU4242,pQBR103,0,0.148
D2,28,a,PFLU4242,pQBR103,0,0.176
D2,29,a,PFLU4242,pQBR103,0,0.21
D2,30,a,PFLU4242,pQBR103,0,0.248
D2,31,a,PFLU4242,pQBR103,0,0.288
D2,32,a,PFLU4242,pQBR103,0,0.334
D2,33,a,PFLU4242,pQBR103,0,0.37
D2,34,a,PFLU4242,pQBR103,0,0.406
D2,35,a,PFLU4242,pQBR103,0,0.436
D2,36,a,PFLU4242,pQBR103,0,0.465
D2,37,a,PFLU4242,pQBR103,0,0.493
D2,38,a,PFLU4242,pQBR103,0,0.519
D2,39,a,PFLU4242,pQBR103,0,0.544
D2,40,a,PFLU4242,pQBR103,0,0.57
D2,41,a,PFLU4242,pQBR103,0,0.598
D2,42,a,PFLU4242,pQBR103,0,0.625
D2,43,a,PFLU4242,pQBR103,0,0.65
D2,44,a,PFLU4242,pQBR103,0,0.675
D2,45,a,PFLU4242,pQBR103,0,0.69
D2,46,a,PFLU4242,pQBR103,0,0.71
D2,47,a,PFLU4242,pQBR103,0,0.726
D2,48,a,PFLU4242,pQBR103,0,0.745
D2,49,a,PFLU4242,pQBR103,0,0.757
D2,50,a,PFLU4242,pQBR103,0,0.773
D2,51,a,PFLU4242,pQBR103,0,0.782
D2,52,a,PFLU4242,pQBR103,0,0.796
D2,53,a,PFLU4242,pQBR103,0,0.806
D2,54,a,PFLU4242,pQBR103,0,0.815
D2,55,a,PFLU4242,pQBR103,0,0.826
D2,56,a,PFLU4242,pQBR103,0,0.838
D2,57,a,PFLU4242,pQBR103,0,0.846
D2,58,a,PFLU4242,pQBR103,0,0.845
D2,59,a,PFLU4242,pQBR103,0,0.857
D2,60,a,PFLU4242,pQBR103,0,0.865
D2,61,a,PFLU4242,pQBR103,0,0.877
D2,62,a,PFLU4242,pQBR103,0,0.882
D2,63,a,PFLU4242,pQBR103,0,0.89
D2,64,a,PFLU4242,pQBR103,0,0.893
D2,65,a,PFLU4242,pQBR103,0,0.901
D2,66,a,PFLU4242,pQBR103,0,0.905
D2,67,a,PFLU4242,pQBR103,0,0.911
D2,68,a,PFLU4242,pQBR103,0,0.912
D2,69,a,PFLU4242,pQBR103,0,0.923
D2,70,a,PFLU4242,pQBR103,0,0.928
D2,71,a,PFLU4242,pQBR103,0,0.934
D2,72,a,PFLU4242,pQBR103,0,0.935
D4,1,a,empty,pQBR103,100,0.002
D4,2,a,empty,pQBR103,100,0.001
D4,3,a,empty,pQBR103,100,0.002
D4,4,a,empty,pQBR103,100,0.002
D4,5,a,empty,pQBR103,100,0.003
D4,6,a,empty,pQBR103,100,0.004
D4,7,a,empty,pQBR103,100,0.004
D4,8,a,empty,pQBR103,100,0.005
D4,9,a,empty,pQBR103,100,0.007
D4,10,a,empty,pQBR103,100,0.009
D4,11,a,empty,pQBR103,100,0.01
D4,12,a,empty,pQBR103,100,0.01
D4,13,a,empty,pQBR103,100,0.011
D4,14,a,empty,pQBR103,100,0.016
D4,15,a,empty,pQBR103,100,0.016
D4,16,a,empty,pQBR103,100,0.017
D4,17,a,empty,pQBR103,100,0.024
D4,18,a,empty,pQBR103,100,0.025
D4,19,a,empty,pQBR103,100,0.037
D4,20,a,empty,pQBR103,100,0.041
D4,21,a,empty,pQBR103,100,0.049
D4,22,a,empty,pQBR103,100,0.059
D4,23,a,empty,pQBR103,100,0.071
D4,24,a,empty,pQBR103,100,0.091
D4,25,a,empty,pQBR103,100,0.1
D4,26,a,empty,pQBR103,100,0.12
D4,27,a,empty,pQBR103,100,0.15
D4,28,a,empty,pQBR103,100,0.181
D4,29,a,empty,pQBR103,100,0.217
D4,30,a,empty,pQBR103,100,0.271
D4,31,a,empty,pQBR103,100,0.341
D4,32,a,empty,pQBR103,100,0.383
D4,33,a,empty,pQBR103,100,0.44
D4,34,a,empty,pQBR103,100,0.479
D4,35,a,empty,pQBR103,100,0.514
D4,36,a,empty,pQBR103,100,0.542
D4,37,a,empty,pQBR103,100,0.57
D4,38,a,empty,pQBR103,100,0.6
D4,39,a,empty,pQBR103,100,0.628
D4,40,a,empty,pQBR103,100,0.655
D4,41,a,empty,pQBR103,100,0.682
D4,42,a,empty,pQBR103,100,0.704
D4,43,a,empty,pQBR103,100,0.724
D4,44,a,empty,pQBR103,100,0.748
D4,45,a,empty,pQBR103,100,0.763
D4,46,a,empty,pQBR103,100,0.779
D4,47,a,empty,pQBR103,100,0.796
D4,48,a,empty,pQBR103,100,0.809
D4,49,a,empty,pQBR103,100,0.82
D4,50,a,empty,pQBR103,100,0.832
D4,51,a,empty,pQBR103,100,0.839
D4,52,a,empty,pQBR103,100,0.852
D4,53,a,empty,pQBR103,100,0.862
D4,54,a,empty,pQBR103,100,0.872
D4,55,a,empty,pQBR103,100,0.878
D4,56,a,empty,pQBR103,100,0.894
D4,57,a,empty,pQBR103,100,0.9
D4,58,a,empty,pQBR103,100,0.906
D4,59,a,empty,pQBR103,100,0.912
D4,60,a,empty,pQBR103,100,0.918
D4,61,a,empty,pQBR103,100,0.922
D4,62,a,empty,pQBR103,100,0.929
D4,63,a,empty,pQBR103,100,0.935
D4,64,a,empty,pQBR103,100,0.943
D4,65,a,empty,pQBR103,100,0.949
D4,66,a,empty,pQBR103,100,0.952
D4,67,a,empty,pQBR103,100,0.957
D4,68,a,empty,pQBR103,100,0.961
D4,69,a,empty,pQBR103,100,0.964
D4,70,a,empty,pQBR103,100,0.968
D4,71,a,empty,pQBR103,100,0.971
D4,72,a,empty,pQBR103,100,0.976
D5,1,a,PFLU4242,pQBR103,100,0.001
D5,2,a,PFLU4242,pQBR103,100,0.002
D5,3,a,PFLU4242,pQBR103,100,0.002
D5,4,a,PFLU4242,pQBR103,100,0.003
D5,5,a,PFLU4242,pQBR103,100,0.003
D5,6,a,PFLU4242,pQBR103,100,0.004
D5,7,a,PFLU4242,pQBR103,100,0.004
D5,8,a,PFLU4242,pQBR103,100,0.005
D5,9,a,PFLU4242,pQBR103,100,0.007
D5,10,a,PFLU4242,pQBR103,100,0.007
D5,11,a,PFLU4242,pQBR103,100,0.007
D5,12,a,PFLU4242,pQBR103,100,0.009
D5,13,a,PFLU4242,pQBR103,100,0.012
D5,14,a,PFLU4242,pQBR103,100,0.014
D5,15,a,PFLU4242,pQBR103,100,0.019
D5,16,a,PFLU4242,pQBR103,100,0.019
D5,17,a,PFLU4242,pQBR103,100,0.024
D5,18,a,PFLU4242,pQBR103,100,0.026
D5,19,a,PFLU4242,pQBR103,100,0.032
D5,20,a,PFLU4242,pQBR103,100,0.038
D5,21,a,PFLU4242,pQBR103,100,0.043
D5,22,a,PFLU4242,pQBR103,100,0.05
D5,23,a,PFLU4242,pQBR103,100,0.059
D5,24,a,PFLU4242,pQBR103,100,0.066
D5,25,a,PFLU4242,pQBR103,100,0.076
D5,26,a,PFLU4242,pQBR103,100,0.085
D5,27,a,PFLU4242,pQBR103,100,0.1
D5,28,a,PFLU4242,pQBR103,100,0.114
D5,29,a,PFLU4242,pQBR103,100,0.129
D5,30,a,PFLU4242,pQBR103,100,0.153
D5,31,a,PFLU4242,pQBR103,100,0.17
D5,32,a,PFLU4242,pQBR103,100,0.211
D5,33,a,PFLU4242,pQBR103,100,0.238
D5,34,a,PFLU4242,pQBR103,100,0.272
D5,35,a,PFLU4242,pQBR103,100,0.304
D5,36,a,PFLU4242,pQBR103,100,0.333
D5,37,a,PFLU4242,pQBR103,100,0.364
D5,38,a,PFLU4242,pQBR103,100,0.396
D5,39,a,PFLU4242,pQBR103,100,0.425
D5,40,a,PFLU4242,pQBR103,100,0.457
D5,41,a,PFLU4242,pQBR103,100,0.485
D5,42,a,PFLU4242,pQBR103,100,0.509
D5,43,a,PFLU4242,pQBR103,100,0.534
D5,44,a,PFLU4242,pQBR103,100,0.564
D5,45,a,PFLU4242,pQBR103,100,0.59
D5,46,a,PFLU4242,pQBR103,100,0.615
D5,47,a,PFLU4242,pQBR103,100,0.634
D5,48,a,PFLU4242,pQBR103,100,0.656
D5,49,a,PFLU4242,pQBR103,100,0.675
D5,50,a,PFLU4242,pQBR103,100,0.694
D5,51,a,PFLU4242,pQBR103,100,0.709
D5,52,a,PFLU4242,pQBR103,100,0.729
D5,53,a,PFLU4242,pQBR103,100,0.748
D5,54,a,PFLU4242,pQBR103,100,0.762
D5,55,a,PFLU4242,pQBR103,100,0.78
D5,56,a,PFLU4242,pQBR103,100,0.798
D5,57,a,PFLU4242,pQBR103,100,0.812
D5,58,a,PFLU4242,pQBR103,100,0.823
D5,59,a,PFLU4242,pQBR103,100,0.84
D5,60,a,PFLU4242,pQBR103,100,0.848
D5,61,a,PFLU4242,pQBR103,100,0.862
D5,62,a,PFLU4242,pQBR103,100,0.876
D5,63,a,PFLU4242,pQBR103,100,0.886
D5,64,a,PFLU4242,pQBR103,100,0.897
D5,65,a,PFLU4242,pQBR103,100,0.909
D5,66,a,PFLU4242,pQBR103,100,0.913
D5,67,a,PFLU4242,pQBR103,100,0.925
D5,68,a,PFLU4242,pQBR103,100,0.929
D5,69,a,PFLU4242,pQBR103,100,0.94
D5,70,a,PFLU4242,pQBR103,100,0.949
D5,71,a,PFLU4242,pQBR103,100,0.955
D5,72,a,PFLU4242,pQBR103,100,0.962
D7,1,c,empty,pQBR103,0,-0.001
D7,2,c,empty,pQBR103,0,-0.001
D7,3,c,empty,pQBR103,0,-0.001
D7,4,c,empty,pQBR103,0,0
D7,5,c,empty,pQBR103,0,0
D7,6,c,empty,pQBR103,0,0.001
D7,7,c,empty,pQBR103,0,0.001
D7,8,c,empty,pQBR103,0,0.002
D7,9,c,empty,pQBR103,0,0.002
D7,10,c,empty,pQBR103,0,0.003
D7,11,c,empty,pQBR103,0,0.003
D7,12,c,empty,pQBR103,0,0.004
D7,13,c,empty,pQBR103,0,0.006
D7,14,c,empty,pQBR103,0,0.008
D7,15,c,empty,pQBR103,0,0.01
D7,16,c,empty,pQBR103,0,0.012
D7,17,c,empty,pQBR103,0,0.015
D7,18,c,empty,pQBR103,0,0.02
D7,19,c,empty,pQBR103,0,0.024
D7,20,c,empty,pQBR103,0,0.031
D7,21,c,empty,pQBR103,0,0.038
D7,22,c,empty,pQBR103,0,0.046
D7,23,c,empty,pQBR103,0,0.056
D7,24,c,empty,pQBR103,0,0.069
D7,25,c,empty,pQBR103,0,0.081
D7,26,c,empty,pQBR103,0,0.096
D7,27,c,empty,pQBR103,0,0.114
D7,28,c,empty,pQBR103,0,0.136
D7,29,c,empty,pQBR103,0,0.161
D7,30,c,empty,pQBR103,0,0.193
D7,31,c,empty,pQBR103,0,0.23
D7,32,c,empty,pQBR103,0,0.27
D7,33,c,empty,pQBR103,0,0.318
D7,34,c,empty,pQBR103,0,0.358
D7,35,c,empty,pQBR103,0,0.392
D7,36,c,empty,pQBR103,0,0.426
D7,37,c,empty,pQBR103,0,0.456
D7,38,c,empty,pQBR103,0,0.482
D7,39,c,empty,pQBR103,0,0.508
D7,40,c,empty,pQBR103,0,0.531
D7,41,c,empty,pQBR103,0,0.555
D7,42,c,empty,pQBR103,0,0.581
D7,43,c,empty,pQBR103,0,0.607
D7,44,c,empty,pQBR103,0,0.63
D7,45,c,empty,pQBR103,0,0.655
D7,46,c,empty,pQBR103,0,0.671
D7,47,c,empty,pQBR103,0,0.685
D7,48,c,empty,pQBR103,0,0.702
D7,49,c,empty,pQBR103,0,0.717
D7,50,c,empty,pQBR103,0,0.731
D7,51,c,empty,pQBR103,0,0.745
D7,52,c,empty,pQBR103,0,0.757
D7,53,c,empty,pQBR103,0,0.767
D7,54,c,empty,pQBR103,0,0.777
D7,55,c,empty,pQBR103,0,0.791
D7,56,c,empty,pQBR103,0,0.805
D7,57,c,empty,pQBR103,0,0.814
D7,58,c,empty,pQBR103,0,0.821
D7,59,c,empty,pQBR103,0,0.832
D7,60,c,empty,pQBR103,0,0.833
D7,61,c,empty,pQBR103,0,0.847
D7,62,c,empty,pQBR103,0,0.849
D7,63,c,empty,pQBR103,0,0.86
D7,64,c,empty,pQBR103,0,0.865
D7,65,c,empty,pQBR103,0,0.879
D7,66,c,empty,pQBR103,0,0.876
D7,67,c,empty,pQBR103,0,0.886
D7,68,c,empty,pQBR103,0,0.892
D7,69,c,empty,pQBR103,0,0.899
D7,70,c,empty,pQBR103,0,0.905
D7,71,c,empty,pQBR103,0,0.909
D7,72,c,empty,pQBR103,0,0.918
D8,1,c,PFLU4242,pQBR103,0,0.001
D8,2,c,PFLU4242,pQBR103,0,0.001
D8,3,c,PFLU4242,pQBR103,0,0.001
D8,4,c,PFLU4242,pQBR103,0,0.001
D8,5,c,PFLU4242,pQBR103,0,0.002
D8,6,c,PFLU4242,pQBR103,0,0.002
D8,7,c,PFLU4242,pQBR103,0,0.003
D8,8,c,PFLU4242,pQBR103,0,0.004
D8,9,c,PFLU4242,pQBR103,0,0.004
D8,10,c,PFLU4242,pQBR103,0,0.005
D8,11,c,PFLU4242,pQBR103,0,0.006
D8,12,c,PFLU4242,pQBR103,0,0.007
D8,13,c,PFLU4242,pQBR103,0,0.009
D8,14,c,PFLU4242,pQBR103,0,0.012
D8,15,c,PFLU4242,pQBR103,0,0.015
D8,16,c,PFLU4242,pQBR103,0,0.017
D8,17,c,PFLU4242,pQBR103,0,0.022
D8,18,c,PFLU4242,pQBR103,0,0.027
D8,19,c,PFLU4242,pQBR103,0,0.033
D8,20,c,PFLU4242,pQBR103,0,0.04
D8,21,c,PFLU4242,pQBR103,0,0.048
D8,22,c,PFLU4242,pQBR103,0,0.059
D8,23,c,PFLU4242,pQBR103,0,0.07
D8,24,c,PFLU4242,pQBR103,0,0.083
D8,25,c,PFLU4242,pQBR103,0,0.098
D8,26,c,PFLU4242,pQBR103,0,0.116
D8,27,c,PFLU4242,pQBR103,0,0.137
D8,28,c,PFLU4242,pQBR103,0,0.164
D8,29,c,PFLU4242,pQBR103,0,0.195
D8,30,c,PFLU4242,pQBR103,0,0.233
D8,31,c,PFLU4242,pQBR103,0,0.27
D8,32,c,PFLU4242,pQBR103,0,0.32
D8,33,c,PFLU4242,pQBR103,0,0.354
D8,34,c,PFLU4242,pQBR103,0,0.387
D8,35,c,PFLU4242,pQBR103,0,0.421
D8,36,c,PFLU4242,pQBR103,0,0.45
D8,37,c,PFLU4242,pQBR103,0,0.474
D8,38,c,PFLU4242,pQBR103,0,0.503
D8,39,c,PFLU4242,pQBR103,0,0.522
D8,40,c,PFLU4242,pQBR103,0,0.547
D8,41,c,PFLU4242,pQBR103,0,0.573
D8,42,c,PFLU4242,pQBR103,0,0.598
D8,43,c,PFLU4242,pQBR103,0,0.622
D8,44,c,PFLU4242,pQBR103,0,0.644
D8,45,c,PFLU4242,pQBR103,0,0.666
D8,46,c,PFLU4242,pQBR103,0,0.685
D8,47,c,PFLU4242,pQBR103,0,0.7
D8,48,c,PFLU4242,pQBR103,0,0.716
D8,49,c,PFLU4242,pQBR103,0,0.733
D8,50,c,PFLU4242,pQBR103,0,0.743
D8,51,c,PFLU4242,pQBR103,0,0.758
D8,52,c,PFLU4242,pQBR103,0,0.769
D8,53,c,PFLU4242,pQBR103,0,0.779
D8,54,c,PFLU4242,pQBR103,0,0.79
D8,55,c,PFLU4242,pQBR103,0,0.798
D8,56,c,PFLU4242,pQBR103,0,0.813
D8,57,c,PFLU4242,pQBR103,0,0.821
D8,58,c,PFLU4242,pQBR103,0,0.828
D8,59,c,PFLU4242,pQBR103,0,0.835
D8,60,c,PFLU4242,pQBR103,0,0.845
D8,61,c,PFLU4242,pQBR103,0,0.851
D8,62,c,PFLU4242,pQBR103,0,0.857
D8,63,c,PFLU4242,pQBR103,0,0.867
D8,64,c,PFLU4242,pQBR103,0,0.873
D8,65,c,PFLU4242,pQBR103,0,0.883
D8,66,c,PFLU4242,pQBR103,0,0.884
D8,67,c,PFLU4242,pQBR103,0,0.893
D8,68,c,PFLU4242,pQBR103,0,0.896
D8,69,c,PFLU4242,pQBR103,0,0.906
D8,70,c,PFLU4242,pQBR103,0,0.906
D8,71,c,PFLU4242,pQBR103,0,0.912
D8,72,c,PFLU4242,pQBR103,0,0.922
E1,1,b,empty,none,0,0
E1,2,b,empty,none,0,0.001
E1,3,b,empty,none,0,0.001
E1,4,b,empty,none,0,0.002
E1,5,b,empty,none,0,0.002
E1,6,b,empty,none,0,0.003
E1,7,b,empty,none,0,0.004
E1,8,b,empty,none,0,0.005
E1,9,b,empty,none,0,0.006
E1,10,b,empty,none,0,0.007
E1,11,b,empty,none,0,0.009
E1,12,b,empty,none,0,0.011
E1,13,b,empty,none,0,0.014
E1,14,b,empty,none,0,0.016
E1,15,b,empty,none,0,0.021
E1,16,b,empty,none,0,0.024
E1,17,b,empty,none,0,0.03
E1,18,b,empty,none,0,0.037
E1,19,b,empty,none,0,0.043
E1,20,b,empty,none,0,0.052
E1,21,b,empty,none,0,0.063
E1,22,b,empty,none,0,0.074
E1,23,b,empty,none,0,0.087
E1,24,b,empty,none,0,0.102
E1,25,b,empty,none,0,0.121
E1,26,b,empty,none,0,0.142
E1,27,b,empty,none,0,0.17
E1,28,b,empty,none,0,0.202
E1,29,b,empty,none,0,0.242
E1,30,b,empty,none,0,0.285
E1,31,b,empty,none,0,0.336
E1,32,b,empty,none,0,0.374
E1,33,b,empty,none,0,0.412
E1,34,b,empty,none,0,0.446
E1,35,b,empty,none,0,0.475
E1,36,b,empty,none,0,0.505
E1,37,b,empty,none,0,0.532
E1,38,b,empty,none,0,0.562
E1,39,b,empty,none,0,0.588
E1,40,b,empty,none,0,0.619
E1,41,b,empty,none,0,0.646
E1,42,b,empty,none,0,0.671
E1,43,b,empty,none,0,0.696
E1,44,b,empty,none,0,0.715
E1,45,b,empty,none,0,0.734
E1,46,b,empty,none,0,0.751
E1,47,b,empty,none,0,0.766
E1,48,b,empty,none,0,0.784
E1,49,b,empty,none,0,0.794
E1,50,b,empty,none,0,0.806
E1,51,b,empty,none,0,0.817
E1,52,b,empty,none,0,0.828
E1,53,b,empty,none,0,0.837
E1,54,b,empty,none,0,0.845
E1,55,b,empty,none,0,0.858
E1,56,b,empty,none,0,0.871
E1,57,b,empty,none,0,0.879
E1,58,b,empty,none,0,0.884
E1,59,b,empty,none,0,0.89
E1,60,b,empty,none,0,0.896
E1,61,b,empty,none,0,0.908
E1,62,b,empty,none,0,0.91
E1,63,b,empty,none,0,0.921
E1,64,b,empty,none,0,0.928
E1,65,b,empty,none,0,0.934
E1,66,b,empty,none,0,0.941
E1,67,b,empty,none,0,0.947
E1,68,b,empty,none,0,0.949
E1,69,b,empty,none,0,0.956
E1,70,b,empty,none,0,0.964
E1,71,b,empty,none,0,0.969
E1,72,b,empty,none,0,0.972
E10,1,d,empty,none,100,0.003
E10,2,d,empty,none,100,0.002
E10,3,d,empty,none,100,0.003
E10,4,d,empty,none,100,0.003
E10,5,d,empty,none,100,0.003
E10,6,d,empty,none,100,0.004
E10,7,d,empty,none,100,0.004
E10,8,d,empty,none,100,0.004
E10,9,d,empty,none,100,0.005
E10,10,d,empty,none,100,0.006
E10,11,d,empty,none,100,0.007
E10,12,d,empty,none,100,0.008
E10,13,d,empty,none,100,0.008
E10,14,d,empty,none,100,0.011
E10,15,d,empty,none,100,0.012
E10,16,d,empty,none,100,0.014
E10,17,d,empty,none,100,0.016
E10,18,d,empty,none,100,0.02
E10,19,d,empty,none,100,0.024
E10,20,d,empty,none,100,0.029
E10,21,d,empty,none,100,0.033
E10,22,d,empty,none,100,0.041
E10,23,d,empty,none,100,0.049
E10,24,d,empty,none,100,0.058
E10,25,d,empty,none,100,0.067
E10,26,d,empty,none,100,0.076
E10,27,d,empty,none,100,0.092
E10,28,d,empty,none,100,0.114
E10,29,d,empty,none,100,0.142
E10,30,d,empty,none,100,0.176
E10,31,d,empty,none,100,0.215
E10,32,d,empty,none,100,0.267
E10,33,d,empty,none,100,0.324
E10,34,d,empty,none,100,0.377
E10,35,d,empty,none,100,0.419
E10,36,d,empty,none,100,0.454
E10,37,d,empty,none,100,0.486
E10,38,d,empty,none,100,0.511
E10,39,d,empty,none,100,0.536
E10,40,d,empty,none,100,0.565
E10,41,d,empty,none,100,0.592
E10,42,d,empty,none,100,0.62
E10,43,d,empty,none,100,0.646
E10,44,d,empty,none,100,0.669
E10,45,d,empty,none,100,0.692
E10,46,d,empty,none,100,0.707
E10,47,d,empty,none,100,0.728
E10,48,d,empty,none,100,0.748
E10,49,d,empty,none,100,0.761
E10,50,d,empty,none,100,0.774
E10,51,d,empty,none,100,0.791
E10,52,d,empty,none,100,0.802
E10,53,d,empty,none,100,0.812
E10,54,d,empty,none,100,0.823
E10,55,d,empty,none,100,0.833
E10,56,d,empty,none,100,0.844
E10,57,d,empty,none,100,0.857
E10,58,d,empty,none,100,0.862
E10,59,d,empty,none,100,0.865
E10,60,d,empty,none,100,0.879
E10,61,d,empty,none,100,0.885
E10,62,d,empty,none,100,0.891
E10,63,d,empty,none,100,0.901
E10,64,d,empty,none,100,0.906
E10,65,d,empty,none,100,0.912
E10,66,d,empty,none,100,0.917
E10,67,d,empty,none,100,0.925
E10,68,d,empty,none,100,0.93
E10,69,d,empty,none,100,0.935
E10,70,d,empty,none,100,0.943
E10,71,d,empty,none,100,0.947
E10,72,d,empty,none,100,0.95
E11,1,d,PFLU4242,none,100,0.005
E11,2,d,PFLU4242,none,100,0.003
E11,3,d,PFLU4242,none,100,0.009
E11,4,d,PFLU4242,none,100,0.009
E11,5,d,PFLU4242,none,100,0.003
E11,6,d,PFLU4242,none,100,0.003
E11,7,d,PFLU4242,none,100,0.004
E11,8,d,PFLU4242,none,100,0.005
E11,9,d,PFLU4242,none,100,0.005
E11,10,d,PFLU4242,none,100,0.006
E11,11,d,PFLU4242,none,100,0.006
E11,12,d,PFLU4242,none,100,0.007
E11,13,d,PFLU4242,none,100,0.009
